DAY,GAMA_F1,GAMA_F2,GAMA_F3,GAMA_F4,GAMA_F5,GAMA_F6,GAMA_F7,GAMA_F8,GAMA_F9,GAMA_F10,GAMA_F11,GAMA_F12,GAMA_F13,GAMA_F14,GAMA_F15,GAMA_F16,xI_F1,xI_F2,xI_F3,xI_F4,xI_F5,xI_F6,xI_F7,xI_F8,xI_F9,xI_F10,xI_F11,xI_F12,xI_F13,xI_F14,xI_F15,xI_F16,xA_F1,xA_F2,xA_F3,xA_F4,xA_F5,xA_F6,xA_F-,xA_F8,xA_F9,xA_F10,xA_F11,xA_F12,xA_F13,xA_F14,xA_F15,xA_F16,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX
0.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667658017742895,0.3633136389211242,0.17130979530864437,0.09659564320415247,0.14194653173215221,0.22903293752073306,0.272550351411036,0.2550879979536298,0.15773802178368243,0.09692658175155637,0.12171987649896249,0.1565746769086123,0.14754433976427483,0.1484628327208176,0.10744011699484306,0.0560014318642739
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3725408085792725,2.9681214195534094,0.6620825490265466,0.1661201188054281,0.09453493004731667,0.18450972514776748,0.33467105674096204,0.36634692758915743,0.30107386730164354,0.16596594852394742,0.14276683383223093,0.17269474930881265,0.15818779577593117,0.17364141748642387,0.12748331794646728,0.07179310448069491
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21829892847992283,1.1379897886727053,4.579193209190195,0.7846634914105234,0.1858229757444669,0.14749057393716358,0.28087891042551116,0.38347312496716596,0.4533265237221029,0.285353603243044,0.2278433182882587,0.15946649752833392,0.12025156041570645,0.18200941366113055,0.18588946172892706,0.11380316210601274
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1327154412049469,0.29714881775438856,1.5200021711096465,5.460562278898596,0.9074854363781597,0.3753685253253683,0.27350410046229806,0.38863148867624436,0.49396165061289976,0.5171109900727398,0.34967751171135725,0.213902503091864,0.1352522042586365,0.11838289930499264,0.11640296417838059,0.0777984440886012
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2584336588409169,0.20742101036075655,0.26657130079830527,1.5234644533671626,2.0787761630468786,0.9349450272365528,0.5697501458276752,0.5001198339114454,0.4709923265589343,0.5459927806634052,0.4676444044553598,0.33468502705073183,0.17209777362845635,0.1189355682199793,0.15114519326174847,0.06969808139142054
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5182506337222946,0.33691207607650475,0.19424766603891405,0.5636498106146238,1.1070360607769747,1.5578729012041148,0.9007035730397449,0.7251196146403179,0.6108850930605574,0.5233845057685844,0.59750574663768,0.4518742813168492,0.2611682716574606,0.15925053966580863,0.1097239814829155,0.05103501906392732
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51626512994996,0.7057364615575081,0.4699418619959802,0.31168796240427693,0.5176865912365359,0.7866550860231954,1.141741216570461,0.8481573462655618,0.6699530953493831,0.5157952863106049,0.4691780645819184,0.4448979142241148,0.30251871449243933,0.206289824501585,0.14192910827188918,0.06953449352481658
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39192975231060767,0.6138263191972397,0.4610331075427013,0.36199629767814245,0.3225480350403144,0.4982603222464892,0.6500404892824767,0.9994069993062554,0.7347856818730316,0.4983274223441995,0.40255440917549556,0.29660856653779283,0.2591234304894181,0.2467644633050661,0.19639644804148712,0.06518853311150781
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2272121283292449,0.42208536114506795,0.4662392566186445,0.4637273095799153,0.319246925411072,0.3820756653178418,0.49988792199368964,0.6280750502607731,0.8346379135245673,0.5361372840409525,0.44811200723342154,0.23823742120290373,0.1876198178040641,0.17942209073739443,0.16357948712344064,0.06914289424308946
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13109910363453053,0.2669480152298537,0.29447222790812294,0.5030356390617174,0.29838455789673657,0.2878328238408599,0.3413194344434016,0.41796958453589844,0.46224473977732566,0.5461071740144854,0.40614588807407503,0.23582791769746506,0.12962754063421286,0.09608121903138454,0.1283562566894063,0.08353003472977816
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1331252417861055,0.21568182601724772,0.2654136191419898,0.31895062354935433,0.24740435215544554,0.29157303840408094,0.2664931453458396,0.27798037994794333,0.36106680575154215,0.38174340917560906,0.4339809308342416,0.29343462006346627,0.1423632757714371,0.08949125215789798,0.09653171946903172,0.07153909456591408
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16461484643258537,0.2048759478356846,0.14982660710961648,0.16935116529335978,0.13959536580634968,0.19319410460470615,0.20914233958769352,0.17159727710116457,0.17694315736623836,0.16716841164250926,0.22838414040685354,0.29397080291722877,0.16978859678846292,0.11957637842963019,0.07555113628620229,0.04319703501791634
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10822038404026069,0.10547408722463142,0.06362559279248169,0.07059105128639487,0.05612730820064693,0.07671205446508976,0.09462035547646308,0.10467935764850424,0.08140977786299251,0.06584773467907898,0.07749178941722212,0.11387293618398664,0.16520723327471457,0.12159479262670937,0.09062542714205409,0.02271002028128993
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05205356529003976,0.07071253328061668,0.0514890944224076,0.027287687978545975,0.025064491490620712,0.030427181620197332,0.04608294095577405,0.05677368368293082,0.04834229957866381,0.026253468417974612,0.030541869549500552,0.04906106449199332,0.0664718144995977,0.1406636768533923,0.07335051765448575,0.026551088965491028
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018155342685154435,0.03963056054777172,0.03285281217295474,0.025503005560751905,0.011844359438833038,0.015165617777240644,0.01631313054071591,0.030592128857611076,0.03113513630374482,0.026259006760969213,0.023044248972554356,0.022452205081618378,0.041824506978002274,0.05695372283840215,0.10701040662897277,0.030493938475270932
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038807275590774,0.05131277015766464,0.06298678891977558,0.04757200210118083,0.016539099136665843,0.014598016742198553,0.021655717385974306,0.035611689003242165,0.04039319119462183,0.04247483562149246,0.04657072550330179,0.032938539034036415,0.025416450493414542,0.06050663689204786,0.06828826130342652,0.04889067173373673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
