DAY,GAMA_F1,GAMA_F2,GAMA_F3,GAMA_F4,GAMA_F5,GAMA_F6,GAMA_F7,GAMA_F8,GAMA_F9,GAMA_F10,GAMA_F11,GAMA_F12,GAMA_F13,GAMA_F14,GAMA_F15,GAMA_F16,xI_F1,xI_F2,xI_F3,xI_F4,xI_F5,xI_F6,xI_F7,xI_F8,xI_F9,xI_F10,xI_F11,xI_F12,xI_F13,xI_F14,xI_F15,xI_F16,xA_F1,xA_F2,xA_F3,xA_F4,xA_F5,xA_F6,xA_F-,xA_F8,xA_F9,xA_F10,xA_F11,xA_F12,xA_F13,xA_F14,xA_F15,xA_F16,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX
0.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0222915994710389,0.5542245288507327,0.2763958874773025,0.15469616846764245,0.22700309396025994,0.3771687104734276,0.4689512726432002,0.4566972367534018,0.2783362959326155,0.17928178627596292,0.2467290976555445,0.3148939878450667,0.2844042472089703,0.29942873863936365,0.21254269774709797,0.09857279015690619
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5725246413527119,4.5446703443737615,1.0603958180022266,0.26484652527889646,0.1506930332076,0.3073483894361399,0.5711806921592434,0.650571908014452,0.5326598481117077,0.30017413172568747,0.271873306486991,0.33569144609787777,0.3091486604620601,0.3428420800460479,0.23787513516830874,0.12500985162916922
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31670890692353915,1.631162395896222,7.01147986799531,1.1960466373610086,0.2830931592523578,0.23363703663526467,0.45849934021271394,0.6537133013338646,0.7651308549778647,0.5036597513571299,0.42025527847198363,0.29919652435360194,0.223693883358652,0.345068251076698,0.33696254793225494,0.19245906008176616
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19394983727449938,0.4297048551829455,2.34864596341312,8.360997393513099,1.3915583405193954,0.5964261253660208,0.4557318623082482,0.6747149946299915,0.8410887467268047,0.9187367447114193,0.6675069674074048,0.41191719013402167,0.2516846367005066,0.2296983622149037,0.20836785839561103,0.12884177858483345
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37548691501247833,0.29869474785863775,0.4105977471024319,2.3274846443131434,3.1829399965085305,1.486301199987177,0.9512442245989519,0.877377210770536,0.808365985378386,0.9996679490774089,0.9382730755384162,0.6943212994849104,0.33332609321997164,0.22972731141496391,0.2853713739231435,0.1262615605425581
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7163022173681738,0.46721538878735097,0.28733853104895596,0.8243208367415286,1.6258233279277579,2.3853534857988157,1.4413829686064081,1.2099108887398986,1.003333130222364,0.9111475809312585,1.1455527798936942,0.8854470072663757,0.4836843122792243,0.2931911806781418,0.1902937706528705,0.08673200944339067
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6847502511483018,0.9248121532634571,0.6595694396888903,0.4392090653545227,0.7338585447072351,1.156898801269493,1.7481890780188227,1.3485964785375675,1.047721207570118,0.8506863895356098,0.8484515233687295,0.825009423719538,0.5308739597811916,0.35724719286045076,0.23412259400386656,0.11262391164651586
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5048013448975834,0.7802868518711236,0.6291983542315415,0.4958118995682252,0.44944723052450664,0.7125980092345167,0.9640186225637949,1.5302525435061558,1.1075158449684634,0.7889450149869651,0.6955024395056664,0.5240028303418076,0.4327815747811553,0.4102576822617498,0.30785016899137924,0.10101241075778848
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2973658299155201,0.5499935625626997,0.649065750657278,0.6416300434512814,0.44700048964203803,0.5542162312171919,0.7513022687877958,0.9755699271154059,1.277964623986245,0.862844907862023,0.7823787940613847,0.42092513881610594,0.3185480123891244,0.3027028296149849,0.26086367164426505,0.10823560084655141
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16371368848784504,0.326277143315506,0.39014025101856387,0.6611900692602293,0.40666494837373207,0.40265585167198037,0.49206685293323893,0.6204281545850162,0.6769147351574046,0.8361777460461244,0.671624681432395,0.3998889900997073,0.20804516330461423,0.15319465883852101,0.19318527352085757,0.1263209843375709
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15553240687846448,0.2410048699692314,0.3187809381955815,0.38596341930230865,0.31295772167530383,0.38177352445578006,0.3588621619887425,0.38428924761651617,0.48966550958340194,0.5395831837836504,0.6644944689233285,0.45889916522085633,0.2103027226521341,0.13021335792559743,0.13264122576524123,0.10224161597267042
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18487644144391072,0.22554831129415617,0.17665848047443658,0.19989260319329402,0.17364811403891764,0.24617539422719545,0.27583370806145024,0.23227041344828797,0.2335817837260795,0.2322771260261243,0.34277179669452296,0.4501164882704466,0.2455752637976293,0.17003935230077857,0.10162423685311858,0.06047187551616952
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1294184554454586,0.12630723988605547,0.08093775979904134,0.08883776823502451,0.07236300724263045,0.10265739817791487,0.13137319606049996,0.14921831278826844,0.11443493269488321,0.09651769874278295,0.12254492796025442,0.183659316987937,0.25295879366437857,0.1838191751819021,0.13033737187157254,0.0332613754059678
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06483954478244215,0.08642810070572221,0.06713361965062353,0.035624250892425664,0.03262474899587668,0.04107589308973367,0.06437770114880167,0.08205779791673334,0.06879160044761984,0.03901204487790922,0.04876567855576468,0.07976303808645206,0.1028103028397155,0.21537866898395683,0.10724773387134551,0.039669765857371385
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024235681521812956,0.05055884837798709,0.044910706699409574,0.034248278802948035,0.016590414475802128,0.021312743032233662,0.023915097553664773,0.04610998206297889,0.04625607268086449,0.04073699313641052,0.03846030007832878,0.038180086296299647,0.0677984076382516,0.0915806013035243,0.16385011015460538,0.046679203138957466
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0488413866031007,0.06416268870515031,0.0840627280055791,0.06274709042397206,0.022480514461640094,0.020397918777442126,0.03150381787838277,0.05349563363897643,0.05968950229978537,0.06603915327845306,0.07896907085906564,0.05715030150716128,0.04164656942428872,0.09850609502502437,0.10459994348965768,0.07485946648983696
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022291599471039,0.5542245288507328,0.2763958874773024,0.1546961684676424,0.22700309396025997,0.3771687104734276,0.46895127264320025,0.4566972367534018,0.2783362959326155,0.17928178627596292,0.2467290976555445,0.3148939878450668,0.2844042472089703,0.2994287386393637,0.21254269774709794,0.09857279015690618
10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5725246413527119,4.5446703443737615,1.0603958180022266,0.2648465252788965,0.15069303320759997,0.3073483894361399,0.5711806921592433,0.6505719080144519,0.5326598481117077,0.3001741317256875,0.27187330648699104,0.3356914460978777,0.3091486604620601,0.34284208004604794,0.23787513516830872,0.12500985162916922
10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31670890692353915,1.6311623958962218,7.01147986799531,1.1960466373610086,0.2830931592523578,0.2336370366352647,0.458499340212714,0.6537133013338647,0.7651308549778646,0.5036597513571298,0.4202552784719837,0.2991965243536019,0.22369388335865198,0.3450682510766979,0.3369625479322549,0.19245906008176616
