DAY,GAMA_F1,GAMA_F2,GAMA_F3,GAMA_F4,GAMA_F5,GAMA_F6,GAMA_F7,GAMA_F8,GAMA_F9,GAMA_F10,GAMA_F11,GAMA_F12,GAMA_F13,GAMA_F14,GAMA_F15,GAMA_F16,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX
0,,,,,,,,,,,,,,,,,0.46689123024352513,0.7858018074535443,1.1880241937718306,1.4365941119659953,1.1101036997552223,1.337899349443691,1.0666460227695684,0.9856118511435681,1.311615736150703,1.478307735233102,1.5766662477165083,0.9594060918382996,0.4082639124575711,0.22587512713402033,0.24647418605835925,0.2110564727625803
0,,,,,,,,,,,,,,,,,0.6480697265976942,0.8446480309236654,0.7576479197878888,0.8635447752124829,0.6954233230523679,0.9992091798179652,0.9311860648999791,0.6742929873045382,0.7190610142262404,0.7216116960727933,0.9226098168017474,1.0680050892621986,0.5395698626481803,0.3331292470592717,0.21530957744608006,0.13425800876496902
0,,,,,,,,,,,,,,,,,0.4907207556337761,0.49617079838400624,0.36217850988288647,0.41067188105150915,0.3228827150346193,0.4498393483173754,0.4753301280405683,0.4671403592242363,0.37339425515512253,0.3251451033702751,0.35622448296583104,0.4696244305589028,0.6002030275435276,0.3883770286915346,0.2998530287570935,0.07799722274429297
0,,,,,,,,,,,,,,,,,0.2594183995949624,0.37316614773938234,0.3212302091081046,0.16949963206382904,0.16192202323729546,0.20064021496543605,0.2630018012612796,0.2806341314616511,0.24779185165772927,0.14243510231093043,0.15701761850554785,0.22548485598718293,0.26881142683958775,0.5110355221095048,0.27404224944752564,0.09862379428645417
0,,,,,,,,,,,,,,,,,0.08415295594263807,0.20240994367951978,0.19418205316264123,0.1582278209973317,0.06595202085560847,0.09686053446778477,0.08686100350084262,0.14639754630794258,0.1545908490776149,0.1387663843400606,0.11446906139540443,0.10029265618343843,0.16566178087257094,0.20108865773648352,0.3887721425040274,0.11199120444313358
0,,,,,,,,,,,,,,,,,0.19315191704511467,0.2672790043003106,0.39940303464697086,0.3098249247269126,0.10205701232590828,0.09565492226171703,0.12093494049294516,0.17788938733251966,0.20826158213594823,0.23232320403565349,0.2401489676163552,0.15048286764223706,0.10068387782721443,0.20856614438814539,0.24416101893956219,0.17762133419685314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,1.0046496239904514,0.8800928582222821,0.5488830884620151,0.2840302606258217,0.4425213975613144,0.7389514610734016,0.7783715014974559,0.6824538257458007,0.4095765039189328,0.21835734507609544,0.2795261779120707,0.33626436065510285,0.32069675038272305,0.22200164018367816,0.10418949564161811,0.1483158606630679
24,,,,,,,,,,,,,,,,,0.7629919395436802,1.7725604849056036,1.1438961948472506,0.4136873802885902,0.1944647911526189,0.46813549738691024,0.851580738213007,0.917091235289024,0.7587137850222931,0.39305505746459857,0.2385242511671753,0.337513804117645,0.30211689547046994,0.30046172065669235,0.25090312254882596,0.19132606779146036
24,,,,,,,,,,,,,,,,,0.47911355259120125,1.2025271046953483,3.2842677681959325,1.016196550757745,0.27383691785148245,0.21030262523260573,0.47918631054704014,0.8005490777908045,0.9458765503526683,0.6032642918682771,0.359516218985811,0.20684910818598765,0.1852602387787838,0.2705063715925219,0.25353328087626403,0.278326299204271
24,,,,,,,,,,,,,,,,,0.27681482761057635,0.4788243609137549,1.3087164241028428,3.175716068105195,0.9892229285384148,0.4077337448812302,0.2406009501103974,0.5107651124473047,0.7868109882515228,0.9338389868006438,0.5987076892733294,0.30151439436371297,0.19581828352075653,0.16248313282299512,0.17810538996120592,0.22920765618009906
24,,,,,,,,,,,,,,,,,0.44290987285432987,0.27017687118624767,0.37373094779579286,1.4763802378058088,2.510096349108448,1.1199024320477706,0.5130736800744645,0.36633902636273646,0.4581894333762549,0.7472485613189174,0.6222322282956195,0.29884960017599344,0.12723096469451156,0.08663117328864037,0.05739891141541012,0.061708333555823745
24,,,,,,,,,,,,,,,,,0.8919446882708479,0.46304747644092253,0.2523125557551763,0.5627309472279909,1.211285957743358,2.0270087748168852,0.8919598292058621,0.5215484747303545,0.4382310086319912,0.47862258560738236,0.6556982960109624,0.3542011300808097,0.21387860315565485,0.12192759061095194,0.06699423480206114,0.058346145693712395
24,,,,,,,,,,,,,,,,,1.0580858582595194,1.1995543088844816,0.8094123592363847,0.33655534278360855,0.6181182993344366,1.0631447587843932,1.5500790950504042,0.8387850613821607,0.6140942026831452,0.46703800304513,0.45234258442445135,0.27737431559936604,0.2797639037400997,0.16621412880446437,0.09481265629573297,0.06279322988713604
24,,,,,,,,,,,,,,,,,0.9371823502291371,1.3884681711957922,1.2650369148956306,0.7053891172671208,0.4103360703205393,0.6300503927270642,0.8110723634888124,1.3851175465945578,0.815882964398045,0.5476746386766294,0.41678710854493933,0.124317545004327,0.21143626387382716,0.23950133538823587,0.16915236582820561,0.11239344380904985
24,,,,,,,,,,,,,,,,,0.5273669768193637,0.9587338437884255,1.228776974524708,0.8949235433665679,0.4956605078750017,0.47052388474721285,0.5735469574441141,0.6804835877244109,1.1169678778852834,0.6453286746937674,0.45765043856967974,0.06627567017177735,0.12149590335752439,0.20291817147574637,0.1492240746103977,0.1321760003190787
24,,,,,,,,,,,,,,,,,0.24819111383918463,0.4759185134966154,0.7106297242954174,0.9034566804174984,0.6003714319599529,0.3951588313849009,0.33749620743805,0.40414191679218847,0.49667599032511645,0.8319286989934875,0.4647565295123909,0.1132280329286434,0.06307255547064447,0.0690493455803435,0.1132469237726714,0.13686016819584718
24,,,,,,,,,,,,,,,,,0.3167931054375188,0.2880646503389654,0.47082000262077406,0.5650097610156891,0.5416361631219542,0.5163881851445801,0.32746254518666656,0.27489075029071847,0.3757558316088295,0.46776041179351935,0.6676729015446319,0.21920704711811517,0.09155698941377134,0.06075622961936951,0.08061952224406384,0.1373104222269733
24,,,,,,,,,,,,,,,,,0.42386016537770255,0.423551107154339,0.2811521411683169,0.341173146624429,0.2830030338656087,0.3282359039899608,0.23703706498175112,0.10076872795757948,0.06993211903040887,0.14069663369954344,0.2199392093903821,0.4046678108264343,0.18725133565557509,0.12709494819511014,0.05424218089336175,0.07494337717996172
24,,,,,,,,,,,,,,,,,0.351781062023348,0.3318371674715918,0.2186730346465438,0.1968555452335621,0.12798360420727678,0.1708925587589147,0.18767539178918807,0.14632310452715158,0.08718681894327492,0.05691299692847984,0.09606565095596636,0.16054341472053515,0.3112366159362911,0.15526387837406408,0.08064903751627037,0.02571968603171779
24,,,,,,,,,,,,,,,,,0.18315112672636424,0.26374528123036156,0.2356481565881538,0.11757916303967073,0.08103702979247457,0.08932332160765835,0.12419105838867886,0.15154812713790036,0.13256012490746244,0.05180704098615441,0.05653663774245227,0.08883851943237811,0.11037958073120573,0.29294012602073966,0.10416240306403496,0.043997034891076287
24,,,,,,,,,,,,,,,,,0.054497079890503015,0.1566997744261708,0.13891530903229735,0.10023426303948127,0.022291183290470144,0.044110143793515105,0.03586394952788141,0.07344371731279191,0.07423436577064252,0.06685089180291852,0.046822689177154146,0.032170596998377175,0.0539309206945913,0.07027905479892102,0.1907196363525831,0.05092887803923893
24,,,,,,,,,,,,,,,,,0.15385857809073272,0.2061574930720055,0.32108309366294013,0.24860134896038688,0.06337811624056822,0.053708649698237035,0.058811968790021006,0.12287488962537063,0.15016705319708779,0.1590960406928561,0.1766498813865827,0.09529550835809641,0.04672415776543446,0.11252728140800157,0.11828135684589468,0.11956736432469221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,1.2158070582541252,0.9858363782687738,0.6057382400667982,0.3205013923728781,0.49514965512006415,0.8187694269754099,0.8589098196397008,0.7440836673660083,0.4530166623353329,0.24857735006373333,0.317824262731466,0.33992772453270387,0.32350981002994195,0.22528194826079712,0.10715230403105444,0.14909556131473517
75,,,,,,,,,,,,,,,,,0.8736023518996431,2.25475150301021,1.3615488746603728,0.47401953656849855,0.23540352156672126,0.5370606404288218,0.9345949679530936,0.9926388184491333,0.8309707023178456,0.42715673714733116,0.2677103749896137,0.3406275206389741,0.3052222565601823,0.30367981624163637,0.25314638917640714,0.19220175608279916
75,,,,,,,,,,,,,,,,,0.5238186785879828,1.4325829376679091,4.361063843806989,1.244224830630831,0.3752938844505438,0.2846593088082047,0.5883255085517144,0.8813852769533241,1.0645859262975508,0.6835941525192217,0.41847648574373564,0.21147792204807112,0.18802539147435343,0.2731850160393347,0.2564390066004308,0.27964395484219357
75,,,,,,,,,,,,,,,,,0.3045368292692212,0.5591579859681292,1.707946668267902,4.925002167023031,1.6696432658427047,0.7581141556720641,0.4796345577968042,0.7678507022508574,1.0472646290430816,1.1825315500170523,0.755850272636058,0.31020783428513266,0.19910531105218177,0.16419087359021786,0.1799783389592227,0.22974957895636777
75,,,,,,,,,,,,,,,,,0.509871683893157,0.35123594739330677,0.5580161785761277,2.55138411256098,4.213940304167059,2.1279755466279178,1.1512237443766007,0.9156709743472755,0.9372037703379641,1.179001405020288,0.9688737089363898,0.31895788624067506,0.13649557958503866,0.09006362579570061,0.06210558560621804,0.06358777686930298
75,,,,,,,,,,,,,,,,,1.0033873127040547,0.5469701123327443,0.38230670414968215,1.0698826735684874,2.2825838816784128,3.6133238661370095,1.8332577227004254,1.3035823279091037,1.1546682664595527,1.0507316454966142,1.1837255449340531,0.3837614777243868,0.2265856819732438,0.12599073666798033,0.0704010206228586,0.059391928250652586
75,,,,,,,,,,,,,,,,,1.181893724119145,1.3196921251370364,1.036517458041521,0.6522409150463049,1.3303198551377948,2.13570712023793,2.7967052074584657,1.795425489735583,1.4847576274796066,1.222175606809833,1.0202430849766269,0.3176454997036029,0.2953767086522505,0.17298689678556323,0.09957858832570944,0.06532510823297423
75,,,,,,,,,,,,,,,,,1.0367121258736176,1.5234888720714441,1.4233679713423486,1.129975352908225,0.9684922476092415,1.5417516769219566,1.7483433049542523,2.5466420579546725,1.8919376105919534,1.3752109864530324,1.062926455766965,0.159632451504275,0.22807119325654002,0.2478910197885163,0.17664416180164783,0.11420126932088612
75,,,,,,,,,,,,,,,,,0.5873480020483477,1.053482068092782,1.4226443641869992,1.198987019976507,0.9999810134333053,1.1994689755339711,1.3673488334353896,1.5404465580951072,2.1564704753230988,1.4900256733863158,1.152597845464003,0.09824249977515587,0.13596328092323268,0.20823525637700435,0.1552169457557649,0.13367188874948374
75,,,,,,,,,,,,,,,,,0.27191474836295054,0.5095765927042019,0.8103263627386905,1.1747405576025807,0.9166358178039393,0.8556920679786708,0.8694889742562174,0.9680338035850187,1.1243278515487394,1.473473460903522,0.9751883000624255,0.1403169061491303,0.07358496023565227,0.07249519997991939,0.11749299576887952,0.13873242997808516
75,,,,,,,,,,,,,,,,,0.34542563041502533,0.324350629877296,0.5622572873847891,0.7465274116438037,0.7985333570308577,0.9381546731792949,0.7270642850928619,0.684413637777792,0.9234065702933039,1.0291106005861321,1.165156280800954,0.24918148194669848,0.10211750301765606,0.06461082514092535,0.0841418425258381,0.13866868326865128
75,,,,,,,,,,,,,,,,,0.42660296248321244,0.4262582546844288,0.2892046636943038,0.35053811695235404,0.297231495144407,0.35148743417066997,0.2639455802705454,0.12393552586684664,0.09784116487604898,0.1656880762222123,0.24802942807030112,0.4068912912819074,0.18826462323389898,0.12753681957173713,0.05458898274014539,0.07505864978954328
75,,,,,,,,,,,,,,,,,0.35337975047999354,0.3337087177442999,0.2218118741810654,0.19953326094576565,0.1339876554592344,0.1801048966729131,0.19681422814837649,0.15628047549651122,0.09744812596413656,0.06689046905069627,0.10515918318457025,0.1614908678161183,0.311828614360325,0.1557288623621907,0.08114375619739451,0.025837116099555392
75,,,,,,,,,,,,,,,,,0.18438845409836768,0.2651939680522741,0.23681947935269013,0.11845587141981807,0.08272807075111356,0.09172909695603937,0.12707319760069666,0.15415363837399249,0.1348962921456696,0.05374858454499554,0.0588005188069336,0.08911590152162185,0.11070077501848906,0.2933109400865108,0.1044877545148926,0.04411410614827742
75,,,,,,,,,,,,,,,,,0.05504555486873023,0.15729740202083337,0.13981160604201462,0.10126327905606376,0.02329222732060984,0.04525961218071217,0.03700189091323669,0.07494596155645802,0.07590982750104364,0.06822116435726079,0.048006621763400786,0.032301502605055446,0.054172689307177786,0.07054836870948976,0.19110744262367937,0.05102719268880241
75,,,,,,,,,,,,,,,,,0.15431040357416173,0.20667140718934893,0.3219336418812894,0.2489832930461544,0.06411998000219103,0.05446213879748243,0.060147546743919866,0.1238200763306319,0.1510957458542796,0.16036774097151052,0.17762257272725132,0.09539642100018828,0.046838698289019494,0.11272152828569014,0.1185277360487584,0.11966783673062259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,2.42562238752974,1.369489357588323,0.773991392772268,0.4432124147190232,0.6610113851473998,1.0692565642566336,1.120721584431198,0.9335865556905062,0.5911932893248426,0.38479385186554416,0.4567813964872428,0.5366621637314258,0.45526161588754865,0.3895621268289165,0.2694264007038872,0.17167809073870463
200,,,,,,,,,,,,,,,,,1.3059247330600021,10.783277625444073,2.7827790112551365,0.7110530561343346,0.4126665182174955,0.8510124684213479,1.3189525636278936,1.3000441504035336,1.0913242263233283,0.6315599139600937,0.5178069048062336,0.5834874238521435,0.47072324047965297,0.4612434646928849,0.348642717180834,0.2207364581715363
200,,,,,,,,,,,,,,,,,0.6445925740219801,3.382049663134199,16.636351649884897,2.8770905929026496,0.7040556978788124,0.5756037348536884,0.9605905525000191,1.1624374380029683,1.3910895473235578,0.9298402503074579,0.7279500759799462,0.47854372421705704,0.30920683406695504,0.3957826431603914,0.3904206730373054,0.31353507951385984
200,,,,,,,,,,,,,,,,,0.3864307923986047,0.8701704239098546,5.421661706451495,19.838392949992855,3.3757662493049683,1.434381229878967,0.9101841424424869,1.1392353688247503,1.4930178690132705,1.6650267812873554,1.0806941392199365,0.6225958284995313,0.351039068838455,0.24310301132718926,0.2664977149225027,0.23176670990675288
200,,,,,,,,,,,,,,,,,0.7169059760953977,0.5830488289590918,0.9228232610131615,5.343907268108748,7.552258590102643,3.4822198977375596,1.8327296323404718,1.3863926522563665,1.3549675102375696,1.650110402566059,1.3372171920895515,0.8570569184421929,0.3944108788197225,0.24150501597491827,0.25666518403214084,0.1462652790166217
200,,,,,,,,,,,,,,,,,1.3676809731143968,0.9441634816314237,0.6571144323379732,1.9243477326488183,3.9115663411901003,5.659800804701445,2.8249839717891367,1.9833991639685271,1.7048562877287123,1.5431518708083827,1.6559519957730506,1.143908478438427,0.575113161622562,0.3103471288336386,0.21617696002728046,0.1143704104350179
200,,,,,,,,,,,,,,,,,1.6113527481000203,2.27705970876528,1.866007650046734,1.2440052234889767,2.120516763633843,3.3123202995668,4.147981424743736,2.6935808703753827,2.1870728968290036,1.790009907824474,1.5253634408388244,1.3001702733486102,0.7625852447860174,0.4689478547543677,0.30086370251529454,0.1739404189326076
200,,,,,,,,,,,,,,,,,1.4114235098201195,2.3039031661744116,2.1025651393511544,1.6478470972459918,1.4689829438341284,2.368854234568488,2.6725025693179814,3.6308767772555828,2.743024011909098,1.9835064937719682,1.5034260535596133,0.9926800516177561,0.7573038350248598,0.6204882026776843,0.4984168356555341,0.20093225628396744
200,,,,,,,,,,,,,,,,,0.7958834536688283,1.537667580491028,2.046990074003283,2.0653046023225743,1.4383516992534322,1.7606982839179335,2.0072813508526055,2.2271220900850524,3.032265553210075,2.0777166845981014,1.6281955913335056,0.7870421173183547,0.5360837713356132,0.449196219391214,0.4151010375216216,0.21077536173981964
200,,,,,,,,,,,,,,,,,0.43066942363089444,0.9064795670879242,1.213873723453486,2.1085902719272123,1.247505638478063,1.2402404586626905,1.2895994148660805,1.3982553663673518,1.585710388182703,1.984024383857902,1.3934266067144785,0.7310967218752215,0.35632549497551746,0.22488535582601907,0.3080230753553219,0.2313854912282475
200,,,,,,,,,,,,,,,,,0.4668912302435252,0.7858018074535444,1.1880241937718306,1.4365941119659955,1.1101036997552223,1.3378993494436913,1.0666460227695687,0.985611851143568,1.311615736150703,1.478307735233102,1.5766662477165083,0.9594060918382996,0.4082639124575711,0.22587512713402036,0.24647418605835927,0.21105647276258035
200,,,,,,,,,,,,,,,,,0.6480697265976944,0.8446480309236655,0.7576479197878886,0.8635447752124827,0.6954233230523679,0.9992091798179651,0.931186064899979,0.6742929873045381,0.7190610142262402,0.7216116960727932,0.9226098168017474,1.0680050892621988,0.5395698626481802,0.3331292470592716,0.21530957744608004,0.134258008764969
200,,,,,,,,,,,,,,,,,0.490720755633776,0.4961707983840062,0.3621785098828864,0.4106718810515091,0.3228827150346193,0.44983934831737543,0.47533012804056834,0.46714035922423625,0.37339425515512253,0.32514510337027497,0.356224482965831,0.46962443055890274,0.6002030275435276,0.3883770286915346,0.2998530287570936,0.07799722274429295
200,,,,,,,,,,,,,,,,,0.2594183995949624,0.37316614773938245,0.3212302091081046,0.16949963206382904,0.16192202323729546,0.20064021496543608,0.2630018012612796,0.280634131461651,0.24779185165772932,0.1424351023109304,0.15701761850554782,0.22548485598718293,0.26881142683958775,0.5110355221095046,0.2740422494475257,0.09862379428645418
200,,,,,,,,,,,,,,,,,0.08415295594263805,0.20240994367951975,0.19418205316264125,0.15822782099733174,0.06595202085560847,0.09686053446778475,0.08686100350084262,0.14639754630794255,0.1545908490776149,0.13876638434006058,0.11446906139540443,0.10029265618343844,0.16566178087257097,0.2010886577364835,0.38877214250402736,0.11199120444313357
200,,,,,,,,,,,,,,,,,0.19315191704511464,0.26727900430031054,0.39940303464697086,0.3098249247269126,0.10205701232590826,0.09565492226171703,0.12093494049294519,0.1778893873325197,0.20826158213594834,0.23232320403565349,0.2401489676163552,0.15048286764223703,0.10068387782721444,0.2085661443881454,0.24416101893956224,0.17762133419685314
